data_referencia;cod_ibge;txt_municipio;txt_uf;num_ano_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio
16/05/2025;110034;Alvorada D'Oeste ;RO;2025;5;685874,44;212224,35
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2011;2;66800,0;0,0
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2012;3;97201,65;28787,420000000002
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2013;2;126358,94;51017,979999999996
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2014;8;510597,46;175320,51
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2015;7;451268,05;155446,15
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2016;4;292156,86;81065,96
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2017;4;298778,14;72406,73999999999
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2018;3;203157,45;50156,97
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2019;1;78792,0;22266,99
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2020;2;180734,88;39999,98
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2021;2;196297,86;34656,83
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2022;4;369783,96;61623,3
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2023;7;881341,1299999999;102611,73000000001
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2024;11;1691883,5100000002;126085,97
16/05/2025;110037;Alto Alegre dos Parecis ;RO;2025;2;238599,99;70343,06
16/05/2025;110040;Alto Paraíso ;RO;2009;1;76000,0;0,0
16/05/2025;110040;Alto Paraíso ;RO;2010;1;30000,0;8503,0
16/05/2025;110040;Alto Paraíso ;RO;2012;2;130500,0;13233,04
16/05/2025;110040;Alto Paraíso ;RO;2013;2;130943,0;33056,99
16/05/2025;110040;Alto Paraíso ;RO;2014;2;151500,0;39456,98
16/05/2025;110040;Alto Paraíso ;RO;2015;4;308855,03;74777,95999999999
16/05/2025;110040;Alto Paraíso ;RO;2016;5;371905,61;19396,989999999998
16/05/2025;110040;Alto Paraíso ;RO;2017;2;147254,47;50439,600000000006
16/05/2025;110040;Alto Paraíso ;RO;2018;4;349785,73;65199,99
16/05/2025;110040;Alto Paraíso ;RO;2019;3;236951,77;26534,26
16/05/2025;110040;Alto Paraíso ;RO;2023;1;136000,0;0,0
16/05/2025;110040;Alto Paraíso ;RO;2024;1;201000,0;0,0
16/05/2025;110040;Alto Paraíso ;RO;2025;1;119000,0;0,0
16/05/2025;110045;Buritis ;RO;2009;2;99090,38;33066,0
16/05/2025;110045;Buritis ;RO;2011;1;57247,91;4525,2
16/05/2025;110045;Buritis ;RO;2012;3;193108,95;26466,08
16/05/2025;110045;Buritis ;RO;2013;7;448844,87;110826,72
16/05/2025;110045;Buritis ;RO;2014;8;549586,16;179149,53999999998
16/05/2025;110045;Buritis ;RO;2015;10;752349,61;177276,59000000003
16/05/2025;110045;Buritis ;RO;2016;13;985628,83;179790,97999999998
16/05/2025;110045;Buritis ;RO;2017;18;1417345,3800000001;311971,33
16/05/2025;110045;Buritis ;RO;2018;16;1204622,95;275790,19
16/05/2025;110045;Buritis ;RO;2019;9;731078,1499999999;200528,86
16/05/2025;110045;Buritis ;RO;2020;17;1574245,03;402034,87
16/05/2025;110045;Buritis ;RO;2021;6;603601,93;130968,65000000001
16/05/2025;110045;Buritis ;RO;2022;15;1648011,77;266773,67
16/05/2025;110045;Buritis ;RO;2023;24;3212114,29;381941,61
16/05/2025;110045;Buritis ;RO;2024;35;5901424,1;376192,87
16/05/2025;110045;Buritis ;RO;2025;5;829637,87;35101,03
16/05/2025;110050;Novo Horizonte do Oeste ;RO;2012;1;20000,0;3733,71
16/05/2025;110050;Novo Horizonte do Oeste ;RO;2016;1;103391,92;0,0
16/05/2025;110050;Novo Horizonte do Oeste ;RO;2024;1;186000,0;0,0
16/05/2025;110060;Cacaulândia ;RO;2010;1;67628,8;11636,0
16/05/2025;110060;Cacaulândia ;RO;2011;1;49007,05;0,0
16/05/2025;110060;Cacaulândia ;RO;2014;2;134343,0;33056,99
16/05/2025;110060;Cacaulândia ;RO;2017;1;47526,04;0,0
16/05/2025;110060;Cacaulândia ;RO;2019;1;72799,48;28380,989999999998
16/05/2025;110060;Cacaulândia ;RO;2020;2;162166,35;41999,979999999996
16/05/2025;110060;Cacaulândia ;RO;2021;1;61128,72;18924,91
16/05/2025;110060;Cacaulândia ;RO;2022;2;266799,28;25514,68
16/05/2025;110080;Candeias do Jamari ;RO;2009;1;20000,0;3688,0
16/05/2025;110080;Candeias do Jamari ;RO;2010;3;115313,48000000001;15610,0
16/05/2025;110080;Candeias do Jamari ;RO;2012;5;180408,72;44934,89
16/05/2025;110080;Candeias do Jamari ;RO;2013;5;323187,82999999996;66474,79000000001
16/05/2025;110080;Candeias do Jamari ;RO;2014;6;368883,95;104541,33
16/05/2025;110080;Candeias do Jamari ;RO;2015;2;161100,0;31999,980000000003
16/05/2025;110080;Candeias do Jamari ;RO;2016;3;234716,24;38195,98
16/05/2025;110080;Candeias do Jamari ;RO;2017;1;72000,0;6225,29
16/05/2025;110080;Candeias do Jamari ;RO;2019;1;68000,0;20625,62
16/05/2025;110080;Candeias do Jamari ;RO;2020;1;62887,5;6493,43
16/05/2025;110080;Candeias do Jamari ;RO;2021;1;106172,71;26210,09
16/05/2025;110080;Candeias do Jamari ;RO;2022;8;937608,48;48310,4
16/05/2025;110080;Candeias do Jamari ;RO;2023;3;370612,4;81016,22
16/05/2025;110080;Candeias do Jamari ;RO;2024;4;756720,0;39440,31
16/05/2025;110092;Chupinguaia ;RO;2009;1;68909,29;0,0
16/05/2025;110092;Chupinguaia ;RO;2010;1;59874,37;12326,0
16/05/2025;110092;Chupinguaia ;RO;2012;1;45529,4;21233,04
16/05/2025;110092;Chupinguaia ;RO;2013;1;50774,85;24451,99
16/05/2025;110092;Chupinguaia ;RO;2014;3;227004,66999999998;47912,07000000001
16/05/2025;110092;Chupinguaia ;RO;2015;3;236716,0;55240,98
16/05/2025;110092;Chupinguaia ;RO;2016;2;126155,35;36393,630000000005
16/05/2025;110092;Chupinguaia ;RO;2020;2;179150,63;46784,979999999996
16/05/2025;110092;Chupinguaia ;RO;2022;1;103992,1;532,0
16/05/2025;110092;Chupinguaia ;RO;2023;2;340297,54000000004;0,0
16/05/2025;110092;Chupinguaia ;RO;2024;4;730060,4;0,0
16/05/2025;110094;Cujubim ;RO;2025;1;143661,0;1339,0
16/05/2025;110100;Governador Jorge Teixeira ;RO;2018;1;72128,0;31544,99
16/05/2025;110100;Governador Jorge Teixeira ;RO;2019;1;229999,8;0,0
16/05/2025;110100;Governador Jorge Teixeira ;RO;2024;2;224095,45;85484,14
16/05/2025;110120;Ministro Andreazza ;RO;2017;1;102025,05;0,0
16/05/2025;110120;Ministro Andreazza ;RO;2019;1;75198,28;27188,0
16/05/2025;110120;Ministro Andreazza ;RO;2022;1;93071,07;22763,61
16/05/2025;110120;Ministro Andreazza ;RO;2024;2;216000,0;16242,93
16/05/2025;110130;Mirante da Serra ;RO;2014;2;109761,86;49872,979999999996
16/05/2025;110130;Mirante da Serra ;RO;2015;3;192711,62;72373,10999999999
16/05/2025;110130;Mirante da Serra ;RO;2017;1;54526,91;19745,12
16/05/2025;110130;Mirante da Serra ;RO;2020;1;95998,4;22389,99
16/05/2025;110130;Mirante da Serra ;RO;2024;5;652551,9400000001;58766,32
16/05/2025;110130;Mirante da Serra ;RO;2025;1;100000,0;46250,5
16/05/2025;110140;Monte Negro ;RO;2009;1;66800,0;10735,0
16/05/2025;110140;Monte Negro ;RO;2010;2;121181,6;27339,0
16/05/2025;110140;Monte Negro ;RO;2011;1;36000,0;9000,0
16/05/2025;110140;Monte Negro ;RO;2012;2;129247,16;19822,010000000002
16/05/2025;110140;Monte Negro ;RO;2013;2;122958,99;30567,339999999997
16/05/2025;110140;Monte Negro ;RO;2015;1;81000,0;17057,0
16/05/2025;110140;Monte Negro ;RO;2016;1;81000,0;17110,0
16/05/2025;110140;Monte Negro ;RO;2017;1;77085,77;0,0
16/05/2025;110140;Monte Negro ;RO;2018;3;183670,0;63518,44
16/05/2025;110140;Monte Negro ;RO;2020;1;72647,62;23473,989999999998
16/05/2025;110140;Monte Negro ;RO;2023;2;239600,0;0,0
16/05/2025;110140;Monte Negro ;RO;2024;1;95243,55;54956,259999999995
16/05/2025;110145;Parecis ;RO;2023;1;113600,0;27516,98
16/05/2025;110145;Parecis ;RO;2024;2;386574,99;17091,96
16/05/2025;110147;Primavera de Rondônia ;RO;2010;1;58556,61;0,0
16/05/2025;110147;Primavera de Rondônia ;RO;2011;1;43584,630000000005;3328,2
16/05/2025;110147;Primavera de Rondônia ;RO;2012;2;86993,73000000001;43572,14
16/05/2025;110147;Primavera de Rondônia ;RO;2013;1;67700,0;15999,99
16/05/2025;110147;Primavera de Rondônia ;RO;2014;3;127073,4;69856,47
16/05/2025;110147;Primavera de Rondônia ;RO;2015;1;51916,87;24451,989999999998
16/05/2025;110147;Primavera de Rondônia ;RO;2016;1;79572,71;16665,99
16/05/2025;110147;Primavera de Rondônia ;RO;2019;1;83000,0;0,0
16/05/2025;110147;Primavera de Rondônia ;RO;2020;1;96000,0;0,0
16/05/2025;110147;Primavera de Rondônia ;RO;2021;1;67616,23;4124,85
16/05/2025;110147;Primavera de Rondônia ;RO;2025;1;143460,69;28532,34
16/05/2025;110148;São Felipe D'Oeste ;RO;2014;3;197334,55;49512,979999999996
16/05/2025;110148;São Felipe D'Oeste ;RO;2015;1;53200,0;21838,989999999998
16/05/2025;110148;São Felipe D'Oeste ;RO;2016;1;44879,0;19375,11
16/05/2025;110148;São Felipe D'Oeste ;RO;2019;1;85490,4;0,0
16/05/2025;110148;São Felipe D'Oeste ;RO;2020;2;151853,16999999998;32406,629999999997
16/05/2025;110149;São Francisco do Guaporé ;RO;2015;1;58329,0;18770,989999999998
16/05/2025;110149;São Francisco do Guaporé ;RO;2016;1;50000,0;0,0
16/05/2025;110149;São Francisco do Guaporé ;RO;2018;1;52767,28;6021,21
16/05/2025;110149;São Francisco do Guaporé ;RO;2023;4;455389,03;679,65
16/05/2025;110149;São Francisco do Guaporé ;RO;2024;8;1175823,43;152740,47999999998
16/05/2025;110149;São Francisco do Guaporé ;RO;2025;2;301418,36;15731,65
16/05/2025;110150;Seringueiras ;RO;2024;1;87808,15;0,0
16/05/2025;110160;Theobroma ;RO;2009;3;98792,7;48474,0
16/05/2025;110160;Theobroma ;RO;2010;4;200526,15999999997;44995,0
16/05/2025;110160;Theobroma ;RO;2011;3;114731,08;19000,0
16/05/2025;110160;Theobroma ;RO;2012;2;131446,34;35916,08
16/05/2025;110160;Theobroma ;RO;2013;1;62400,0;25508,989999999998
16/05/2025;110160;Theobroma ;RO;2014;1;48650,0;24451,989999999998
16/05/2025;110160;Theobroma ;RO;2015;6;454832,0;115426,68000000002
16/05/2025;110160;Theobroma ;RO;2016;4;315538,0;51362,17
16/05/2025;110160;Theobroma ;RO;2017;3;208774,27;64396,34
16/05/2025;110160;Theobroma ;RO;2018;2;123400,0;0,0
16/05/2025;110160;Theobroma ;RO;2023;1;113365,26;39121,06
16/05/2025;110170;Urupá ;RO;2009;5;196360,17;55875,0
16/05/2025;110170;Urupá ;RO;2010;3;126609,84;50240,0
16/05/2025;110170;Urupá ;RO;2011;9;510348,49;33476,2
16/05/2025;110170;Urupá ;RO;2012;6;423330,58999999997;103643,15
16/05/2025;110170;Urupá ;RO;2013;4;232502,81;62555,98
16/05/2025;110170;Urupá ;RO;2014;9;574204,77;145318,62
16/05/2025;110170;Urupá ;RO;2015;7;497538,52;117092,03
16/05/2025;110170;Urupá ;RO;2016;2;83720,85;5425,27
16/05/2025;110170;Urupá ;RO;2017;3;229227,13;42550,240000000005
16/05/2025;110170;Urupá ;RO;2018;2;156500,0;24545,559999999998
16/05/2025;110170;Urupá ;RO;2019;2;132454,63999999998;41913,39
16/05/2025;110170;Urupá ;RO;2020;1;87448,78;22424,989999999998
16/05/2025;110170;Urupá ;RO;2021;4;381835,51;84610,76000000001
16/05/2025;110170;Urupá ;RO;2022;4;402521,04;29599,82
16/05/2025;110170;Urupá ;RO;2023;10;1055357,71;251410,91
16/05/2025;110170;Urupá ;RO;2024;14;1902032,3699999996;484225,75999999995
16/05/2025;110170;Urupá ;RO;2025;7;1135340,18;115927,07
16/05/2025;110175;Vale do Anari ;RO;2013;1;64000,0;19765,989999999998
16/05/2025;110175;Vale do Anari ;RO;2020;1;78319,29;20999,99
16/05/2025;110180;Vale do Paraíso ;RO;2009;1;30000,0;10503,0
16/05/2025;110180;Vale do Paraíso ;RO;2010;2;110000,0;10035,0
16/05/2025;110180;Vale do Paraíso ;RO;2011;1;39500,0;9000,0
16/05/2025;110180;Vale do Paraíso ;RO;2012;1;52887,0;18112,99
16/05/2025;110180;Vale do Paraíso ;RO;2013;6;377708,55;112346,51000000001
16/05/2025;110180;Vale do Paraíso ;RO;2014;4;222467,25;77599,93
16/05/2025;110180;Vale do Paraíso ;RO;2015;4;219030,34;67713,41
16/05/2025;110180;Vale do Paraíso ;RO;2016;3;236807,54;43710,979999999996
16/05/2025;110180;Vale do Paraíso ;RO;2018;1;63000,0;4810,59
16/05/2025;110180;Vale do Paraíso ;RO;2021;1;92000,0;16403,91
16/05/2025;110180;Vale do Paraíso ;RO;2024;1;117657,86;0,0
16/05/2025;120001;Acrelândia ;AC;2009;2;47000,0;17136,0
16/05/2025;120001;Acrelândia ;AC;2010;2;68281,0;13754,0
16/05/2025;120001;Acrelândia ;AC;2011;4;184057,66999999998;3877,0
16/05/2025;120001;Acrelândia ;AC;2012;1;50373,96;0,0
16/05/2025;120001;Acrelândia ;AC;2013;1;52068,0;12081,539999999999
16/05/2025;120001;Acrelândia ;AC;2016;1;81000,0;15999,990000000002
16/05/2025;120001;Acrelândia ;AC;2017;2;150000,0;0,0
16/05/2025;120001;Acrelândia ;AC;2019;3;224342,57;13242,22
16/05/2025;120001;Acrelândia ;AC;2021;1;91200,0;22852,28
16/05/2025;120005;Assis Brasil ;AC;2010;1;50000,0;10035,0
16/05/2025;120005;Assis Brasil ;AC;2013;2;118282,09;42340,729999999996
16/05/2025;120005;Assis Brasil ;AC;2014;1;45658,0;24341,989999999998
16/05/2025;120005;Assis Brasil ;AC;2015;1;41420,0;25508,99
16/05/2025;120010;Brasiléia ;AC;2009;2;93500,0;20070,0
16/05/2025;120010;Brasiléia ;AC;2010;2;118900,0;20070,0
16/05/2025;120010;Brasiléia ;AC;2012;1;71998,69;18206,04
16/05/2025;120010;Brasiléia ;AC;2013;8;284616,56;30541,55
16/05/2025;120010;Brasiléia ;AC;2014;18;436040,0;64790,049999999996
16/05/2025;120010;Brasiléia ;AC;2015;3;362000,0;19314,989999999998
16/05/2025;120010;Brasiléia ;AC;2017;1;102400,0;0,0
16/05/2025;120013;Bujari ;AC;2009;2;79000,0;9552,0
16/05/2025;120013;Bujari ;AC;2010;2;89975,81;11072,0
16/05/2025;120013;Bujari ;AC;2012;1;32981,44;17180,75
16/05/2025;120013;Bujari ;AC;2013;3;151031,0;54652,35
16/05/2025;120013;Bujari ;AC;2014;12;746748,09;175759,28
16/05/2025;120013;Bujari ;AC;2015;6;409261,56999999995;61577,44000000001
16/05/2025;120013;Bujari ;AC;2017;5;534489,74;30752,699999999997
16/05/2025;120013;Bujari ;AC;2018;1;62999,95;0,0
16/05/2025;120013;Bujari ;AC;2019;4;294620,65;39596,32
16/05/2025;120013;Bujari ;AC;2023;1;240000,0;0,0
16/05/2025;120017;Capixaba ;AC;2009;3;112000,0;18943,0
16/05/2025;120017;Capixaba ;AC;2011;2;108000,0;0,0
16/05/2025;120017;Capixaba ;AC;2014;1;63875,0;0,0
16/05/2025;120020;Cruzeiro do Sul ;AC;2009;73;2382251,51;423290,8
16/05/2025;120020;Cruzeiro do Sul ;AC;2010;24;1187609,99;305800,0
16/05/2025;120020;Cruzeiro do Sul ;AC;2011;18;973042,21;32340,6
16/05/2025;120020;Cruzeiro do Sul ;AC;2012;14;975109,06;98359,4
16/05/2025;120020;Cruzeiro do Sul ;AC;2013;21;1028381,91;232962,80000000002
16/05/2025;120020;Cruzeiro do Sul ;AC;2014;26;1119231,03;160269,65
16/05/2025;120020;Cruzeiro do Sul ;AC;2015;26;1790575,3900000001;96653,72
16/05/2025;120020;Cruzeiro do Sul ;AC;2016;7;626790,0;58945,32
16/05/2025;120020;Cruzeiro do Sul ;AC;2017;5;573517,9;39961,36
16/05/2025;120020;Cruzeiro do Sul ;AC;2018;4;279078,96;64699,79
16/05/2025;120020;Cruzeiro do Sul ;AC;2019;1;86400,0;18721,95
16/05/2025;120020;Cruzeiro do Sul ;AC;2020;3;258350,0;45015,19
16/05/2025;120020;Cruzeiro do Sul ;AC;2021;1;72000,0;0,0
16/05/2025;120020;Cruzeiro do Sul ;AC;2022;4;775400,0;0,0
16/05/2025;120020;Cruzeiro do Sul ;AC;2023;6;816634,3200000001;1131,0
16/05/2025;120020;Cruzeiro do Sul ;AC;2024;13;2411083,14;250,0
16/05/2025;120020;Cruzeiro do Sul ;AC;2025;2;313900,0;16522,77
16/05/2025;120025;Epitaciolândia ;AC;2010;2;121000,0;34237,0
16/05/2025;120025;Epitaciolândia ;AC;2011;5;358898,0;11041,0
16/05/2025;120025;Epitaciolândia ;AC;2012;2;148000,0;29932,82
16/05/2025;120025;Epitaciolândia ;AC;2013;15;841346,0;111585,47
16/05/2025;120025;Epitaciolândia ;AC;2014;17;495200,0;70969,5
16/05/2025;120025;Epitaciolândia ;AC;2015;2;144900,0;0,0
16/05/2025;120025;Epitaciolândia ;AC;2017;1;81000,0;5856,889999999999
16/05/2025;120030;Feijó ;AC;2009;1;14000,0;3057,0
16/05/2025;120030;Feijó ;AC;2010;1;60000,0;8985,0
16/05/2025;120030;Feijó ;AC;2011;2;81639,84;4820,0
16/05/2025;120030;Feijó ;AC;2012;4;196371,1;70344,03
16/05/2025;120030;Feijó ;AC;2013;56;3174617,5400000005;1239158,4799999997
16/05/2025;120030;Feijó ;AC;2014;55;3047872,47;1252504,16
16/05/2025;120030;Feijó ;AC;2015;39;2517034,5;704053,9400000001
16/05/2025;120030;Feijó ;AC;2016;9;551153,9;158316,53
16/05/2025;120030;Feijó ;AC;2017;3;216783,02000000002;45771,09
16/05/2025;120030;Feijó ;AC;2018;1;70000,0;20999,989999999998
16/05/2025;120030;Feijó ;AC;2019;2;134800,0;7663,29
16/05/2025;120030;Feijó ;AC;2020;1;58398,4;22739,99
16/05/2025;120030;Feijó ;AC;2021;1;84736,48;25894,4
16/05/2025;120030;Feijó ;AC;2022;1;50629,67;0,0
16/05/2025;120030;Feijó ;AC;2023;4;534085,9299999999;38860,60999999999
16/05/2025;120030;Feijó ;AC;2024;8;1357897,76;23761,54
16/05/2025;120033;Mâncio Lima ;AC;2009;2;90000,0;14290,0
16/05/2025;120033;Mâncio Lima ;AC;2010;1;36021,0;13795,0
16/05/2025;120033;Mâncio Lima ;AC;2011;1;40000,0;0,0
16/05/2025;120033;Mâncio Lima ;AC;2012;2;92000,0;13233,039999999999
16/05/2025;120033;Mâncio Lima ;AC;2013;1;90000,0;0,0
16/05/2025;120033;Mâncio Lima ;AC;2024;1;127000,0;0,0
16/05/2025;120034;Manoel Urbano ;AC;2009;2;104719,72;36389,0
16/05/2025;120034;Manoel Urbano ;AC;2010;8;372501,97;82090,0
16/05/2025;120034;Manoel Urbano ;AC;2011;6;372653,33999999997;16658,0
16/05/2025;120034;Manoel Urbano ;AC;2012;5;295834,62;67121,40000000001
16/05/2025;120034;Manoel Urbano ;AC;2013;23;1215565,17;377964,0099999999
16/05/2025;120034;Manoel Urbano ;AC;2014;10;681068,11;160370,83
16/05/2025;120034;Manoel Urbano ;AC;2015;1;74700,0;15999,99
16/05/2025;120034;Manoel Urbano ;AC;2016;1;158000,0;0,0
16/05/2025;120034;Manoel Urbano ;AC;2019;1;92110,36;0,0
16/05/2025;120034;Manoel Urbano ;AC;2020;1;72000,0;0,0
16/05/2025;120038;Plácido de Castro ;AC;2009;1;45000,0;10035,0
16/05/2025;120038;Plácido de Castro ;AC;2010;2;89645,86;12035,0
16/05/2025;120038;Plácido de Castro ;AC;2012;1;42454,7;0,0
16/05/2025;120038;Plácido de Castro ;AC;2013;2;85000,0;14941,43
16/05/2025;120038;Plácido de Castro ;AC;2014;2;121500,0;15999,99
16/05/2025;120038;Plácido de Castro ;AC;2017;1;81000,0;0,0
16/05/2025;120038;Plácido de Castro ;AC;2024;1;140000,0;0,0
16/05/2025;120039;Porto Walter ;AC;2013;2;26229,94;7068,66
16/05/2025;120040;Rio Branco ;AC;2009;201;11737639,649999999;2223188,34
16/05/2025;120040;Rio Branco ;AC;2010;428;27071714,229999997;6868213,0
16/05/2025;120040;Rio Branco ;AC;2011;295;21837439,029999994;1537254,0
16/05/2025;120040;Rio Branco ;AC;2012;110;9438107,36;1068311,6500000001
16/05/2025;120040;Rio Branco ;AC;2013;135;12576200,16;1095140,5199999998
16/05/2025;120040;Rio Branco ;AC;2014;111;11196851,23;639354,69
16/05/2025;120040;Rio Branco ;AC;2015;180;21896838,43;723660,46
16/05/2025;120040;Rio Branco ;AC;2016;137;16846889,45;381479,07
16/05/2025;120040;Rio Branco ;AC;2017;156;18779481,85;535757,43
16/05/2025;120040;Rio Branco ;AC;2018;143;15365508,050000003;1390377,98
16/05/2025;120040;Rio Branco ;AC;2019;66;7649105,879999999;417106,88
16/05/2025;120040;Rio Branco ;AC;2020;41;4072133,35;341927,76999999996
16/05/2025;120040;Rio Branco ;AC;2021;87;8934268,66;597176,7200000001
16/05/2025;120040;Rio Branco ;AC;2022;44;5069380,21;84154,02
16/05/2025;120040;Rio Branco ;AC;2023;141;20405124,630000003;338391,01
16/05/2025;120040;Rio Branco ;AC;2024;137;20057887,51;643091,4099999999
16/05/2025;120040;Rio Branco ;AC;2025;64;9143919,17;501725,88
16/05/2025;120042;Rodrigues Alves ;AC;2009;4;132000,0;27476,0
16/05/2025;120042;Rodrigues Alves ;AC;2011;2;108000,0;2000,0
16/05/2025;120042;Rodrigues Alves ;AC;2012;6;244588,31;63200,7
16/05/2025;120042;Rodrigues Alves ;AC;2014;5;172429,38;39602,39
16/05/2025;120042;Rodrigues Alves ;AC;2015;3;182042,16;50079,89
16/05/2025;120045;Senador Guiomard ;AC;2009;5;244163,66;48980,0
16/05/2025;120045;Senador Guiomard ;AC;2010;2;123534,5;20070,0
16/05/2025;120045;Senador Guiomard ;AC;2012;5;299046,57;45699,119999999995
16/05/2025;120045;Senador Guiomard ;AC;2013;3;193400,0;31999,980000000003
16/05/2025;120045;Senador Guiomard ;AC;2014;7;262000,0;55207,56
16/05/2025;120045;Senador Guiomard ;AC;2015;7;630923,13;43022,34
16/05/2025;120045;Senador Guiomard ;AC;2022;1;99255,38;0,0
16/05/2025;120045;Senador Guiomard ;AC;2023;2;282736,0;0,0
16/05/2025;120045;Senador Guiomard ;AC;2024;1;96000,0;0,0
16/05/2025;120050;Sena Madureira ;AC;2009;12;485473,97;69311,0
16/05/2025;120050;Sena Madureira ;AC;2010;7;317015,82;60560,0
16/05/2025;120050;Sena Madureira ;AC;2011;4;314070,0;0,0
16/05/2025;120050;Sena Madureira ;AC;2012;15;938842,22;207793,0
16/05/2025;120050;Sena Madureira ;AC;2013;25;1643320,6099999999;395057,6099999999
16/05/2025;120050;Sena Madureira ;AC;2014;22;1610360,58;357995,24
16/05/2025;120050;Sena Madureira ;AC;2015;46;3475967,0700000008;729138,0199999999
16/05/2025;120050;Sena Madureira ;AC;2016;23;1801106,57;290191,79
16/05/2025;120050;Sena Madureira ;AC;2017;23;1676632,43;393695,76
16/05/2025;120050;Sena Madureira ;AC;2018;13;1046425,51;145630,74000000002
16/05/2025;120050;Sena Madureira ;AC;2019;15;1044335,07;253088,13999999998
16/05/2025;120050;Sena Madureira ;AC;2020;8;638372,44;102189,32999999999
16/05/2025;120050;Sena Madureira ;AC;2021;2;120148,58;9510,990000000002
16/05/2025;120050;Sena Madureira ;AC;2022;1;92000,0;0,0
16/05/2025;120050;Sena Madureira ;AC;2023;1;120000,0;835,0
16/05/2025;120050;Sena Madureira ;AC;2024;1;136000,0;0,0
16/05/2025;120060;Tarauacá ;AC;2009;5;144600,0;28258,0
16/05/2025;120060;Tarauacá ;AC;2010;7;416530,0;103605,0
16/05/2025;120060;Tarauacá ;AC;2011;17;1010365,89;94956,0
16/05/2025;120060;Tarauacá ;AC;2012;23;1285329,6500000001;452474,67999999993
16/05/2025;120060;Tarauacá ;AC;2013;30;1936565,2700000003;608388,1199999999
16/05/2025;120060;Tarauacá ;AC;2014;7;470145,0;95422,56
16/05/2025;120060;Tarauacá ;AC;2015;6;466303,52;99618,73
16/05/2025;120060;Tarauacá ;AC;2016;2;194404,34999999998;23197,99
16/05/2025;120060;Tarauacá ;AC;2017;2;185555,0;21107,190000000002
16/05/2025;120060;Tarauacá ;AC;2018;1;50000,0;5018,610000000001
16/05/2025;120060;Tarauacá ;AC;2023;2;245400,0;20258,1
16/05/2025;120060;Tarauacá ;AC;2024;2;246750,0;1059,58
